DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,FROM_YEAR,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH,PERSON_ID,PLAYERCODE,ROSTERSTATUS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_CODE,TEAM_ID,TEAM_NAME,TO_YEAR
Danny Wagner,"Wagner, Danny",1949,Y,0,78428,HISTADD_danny_wagner,0,,,,0,,1949
Milt Wagner,"Wagner, Milt",1987,Y,0,78429,HISTADD_milt_wagner,0,,,,0,,1990
Moritz Wagner,"Wagner, Moritz",2018,Y,1,1629021,moritz_wagner,0,,,,0,,2018
Dion Waiters,"Waiters, Dion",2012,Y,0,203079,dion_waiters,1,OKC,Oklahoma City,thunder,1610612760,Thunder,2018
Granville Waiters,"Waiters, Granville",1983,Y,0,78430,HISTADD_granville_waiters,0,,,,0,,1987
Andre Wakefield,"Wakefield, Andre",1978,Y,0,78431,HISTADD_andre_wakefield,0,,,,0,,1979
Neal Walk,"Walk, Neal",1969,Y,0,78432,HISTADD_neal_walk,0,,,,0,,1976
Andy Walker,"Walker, Andy",1976,Y,0,78433,HISTADD_andy_walker,0,,,,0,,1976
Antoine Walker,"Walker, Antoine",1996,Y,1,952,antoine_walker,0,,,,0,,2007
Brady Walker,"Walker, Brady",1948,Y,0,78434,HISTADD_brady_walker,0,,,,0,,1951
Chet Walker,"Walker, Chet",1962,Y,0,78435,HISTADD_chet_walker,0,,,,0,,1974
Darrell Walker,"Walker, Darrell",1983,Y,0,78437,HISTADD_darrell_walker,0,,,,0,,1992
Foots Walker,"Walker, Foots",1974,Y,0,78436,HISTADD_foots_walker,0,,,,0,,1983
Henry Walker,"Walker, Henry",2008,Y,1,201611,henry_walker,0,,,,0,,2014
Horace Walker,"Walker, Horace",1961,Y,0,78438,HISTADD_horace_walker,0,,,,0,,1961
Jimmy Walker,"Walker, Jimmy",1967,Y,0,78439,HISTADD_jimmy_walker,0,,,,0,,1975
Kemba Walker,"Walker, Kemba",2011,Y,0,202689,kemba_walker,1,CHA,Charlotte,hornets,1610612766,Hornets,2018
Kenny Walker,"Walker, Kenny",1986,Y,0,78440,HISTADD_kenny_walker,0,,,,0,,1994
Phil Walker,"Walker, Phil",1977,Y,0,78441,HISTADD_phil_walker,0,,,,0,,1977
Samaki Walker,"Walker, Samaki",1996,Y,0,955,samaki_walker,0,,,,0,,2005
Wally Walker,"Walker, Wally",1976,Y,0,78442,HISTADD_wally_walker,0,,,,0,,1983
Lonnie Walker IV,"Walker IV, Lonnie",2018,Y,1,1629022,lonnie_walker,0,,,,0,,2018
John Wall,"Wall, John",2010,Y,0,202322,john_wall,1,WAS,Washington,wizards,1610612764,Wizards,2018
Ben Wallace,"Wallace, Ben",1996,Y,0,1112,ben_wallace,0,,,,0,,2011
Gerald Wallace,"Wallace, Gerald",2001,Y,0,2222,gerald_wallace,0,,,,0,,2014
John Wallace,"Wallace, John",1996,Y,0,961,john_wallace,0,,,,0,,2003
Michael Wallace,"Wallace, Michael",1946,Y,0,78443,HISTADD_red_wallace,0,,,,0,,1946
Rasheed Wallace,"Wallace, Rasheed",1995,Y,0,739,rasheed_wallace,0,,,,0,,2012
Tyrone Wallace,"Wallace, Tyrone",2017,Y,1,1627820,tyrone_wallace,0,,,,0,,2018
Dwight Waller,"Waller, Dwight",1968,Y,0,78444,HISTADD_dwight_waller,0,,,,0,,1968
Jamie Waller,"Waller, Jamie",1987,Y,0,78445,HISTADD_jamie_waller,0,,,,0,,1987
Jim Walsh,"Walsh, Jim",1957,Y,0,78446,HISTADD_jim_walsh,0,,,,0,,1957
Matt Walsh,"Walsh, Matt",2005,Y,1,101190,matt_walsh,0,,,,0,,2005
Rex Walters,"Walters, Rex",1993,Y,0,777,rex_walters,0,,,,0,,1999
Paul Walther,"Walther, Paul",1949,Y,0,78447,HISTADD_lefty_walther,0,,,,0,,1954
Rabbit Walthour,"Walthour, Rabbit",1953,Y,0,78448,HISTADD_rabbit_walthour,0,,,,0,,1953
Bill Walton,"Walton, Bill",1974,Y,0,78450,HISTADD_bill_walton,0,,,,0,,1986
Lloyd Walton,"Walton, Lloyd",1976,Y,0,78449,HISTADD_lloyd_walton,0,,,,0,,1980
Luke Walton,"Walton, Luke",2003,Y,0,2575,luke_walton,0,,,,0,,2012
Derrick Walton Jr.,"Walton Jr., Derrick",2017,Y,1,1628476,derrick_walton jr.,0,,,,0,,2017
Brad Wanamaker,"Wanamaker, Brad",2018,Y,1,202954,brad_wanamaker,0,,,,0,,2018
Bobby Wanzer,"Wanzer, Bobby",1948,Y,0,78453,HISTADD_bobby_wanzer,0,,,,0,,1956
Perry Warbington,"Warbington, Perry",1974,Y,0,78454,HISTADD_perry_warbington,0,,,,0,,1974
Charlie Ward,"Ward, Charlie",1994,Y,0,369,charlie_ward,0,,,,0,,2004
Gerry Ward,"Ward, Gerry",1963,Y,0,78455,HISTADD_gerry_ward,0,,,,0,,1966
Henry Ward,"Ward, Henry",1976,Y,0,78456,HISTADD_henry_ward,0,,,,0,,1976
Casper Ware,"Ware, Casper",2013,Y,0,203810,casper_ware,0,,,,0,,2013
Jim Ware,"Ware, Jim",1966,Y,0,78457,HISTADD_jim_ware,0,,,,0,,1967
Ben Warley,"Warley, Ben",1962,Y,0,78458,HISTADD_ben_warley,0,,,,0,,1966
Bob Warlick,"Warlick, Bob",1965,Y,0,78459,HISTADD_bob_warlick,0,,,,0,,1968
Cornell Warner,"Warner, Cornell",1970,Y,0,78460,HISTADD_cornell_warner,0,,,,0,,1976
Jameel Warney,"Warney, Jameel",2017,Y,1,1627866,jameel_warney,0,,,,0,,2017
Johnny Warren,"Warren, Johnny",1969,Y,0,78461,HISTADD_johnny_warren,0,,,,0,,1973
T.J. Warren,"Warren, T.J.",2014,Y,1,203933,tj_warren,1,PHX,Phoenix,suns,1610612756,Suns,2018
Willie Warren,"Warren, Willie",2010,Y,1,202378,willie_warren,0,,,,0,,2010
Bryan Warrick,"Warrick, Bryan",1982,Y,0,78462,HISTADD_bryan_warrick,0,,,,0,,1985
Hakim Warrick,"Warrick, Hakim",2005,Y,1,101124,hakim_warrick,0,,,,0,,2012
Chris Washburn,"Washburn, Chris",1986,Y,0,78463,HISTADD_chris_washburn,0,,,,0,,1987
Julian Washburn,"Washburn, Julian",2018,Y,11,1627395,julian_washburn,0,,,,0,,2018
Bobby Washington,"Washington, Bobby",1970,Y,0,78469,HISTADD_bobby_washington,0,,,,0,,1971
Darius Washington,"Washington, Darius",2007,Y,1,200827,darius_washington,0,,,,0,,2007
Duane Washington,"Washington, Duane",1987,Y,0,78464,HISTADD_duane_washington,0,,,,0,,1992
Dwayne Washington,"Washington, Dwayne",1986,Y,0,78465,HISTADD_pearl_washington,0,,,,0,,1988
Eric Washington,"Washington, Eric",1997,Y,0,1540,eric_washington,0,,,,0,,1998
Jim Washington,"Washington, Jim",1965,Y,0,78466,HISTADD_jim_washington,0,,,,0,,1975
Kermit Washington,"Washington, Kermit",1973,Y,0,78467,HISTADD_kermit_washington,0,,,,0,,1987
Richard Washington,"Washington, Richard",1976,Y,0,78468,HISTADD_richard_washington,0,,,,0,,1981
Stan Washington,"Washington, Stan",1974,Y,0,78470,HISTADD_stan_washington,0,,,,0,,1974
Wilson Washington,"Washington, Wilson",1977,Y,0,78471,HISTADD_wilson_washington,0,,,,0,,1978
Yuta Watanabe,"Watanabe, Yuta",2018,Y,1,1629139,yuta_watanabe,0,,,,0,,2018
Darryl Watkins,"Watkins, Darryl",2007,Y,1,201208,darryl_watkins,0,,,,0,,2011
C.J. Watson,"Watson, C.J.",2007,Y,1,201228,c.j._watson,1,ORL,Orlando,magic,1610612753,Magic,2016
Earl Watson,"Watson, Earl",2001,Y,0,2248,earl_watson,0,,,,0,,2013
Jamie Watson,"Watson, Jamie",1994,Y,0,320,jamie_watson,0,,,,0,,1998
Ron Watts,"Watts, Ron",1965,Y,0,78474,HISTADD_ron_watts,0,,,,0,,1966
Slick Watts,"Watts, Slick",1973,Y,0,78473,HISTADD_slick_watts,0,,,,0,,1978
Maalik Wayns,"Wayns, Maalik",2012,Y,1,203146,maalik_wayns,0,,,,0,,2013
David Wear,"Wear, David",2014,Y,1,204033,david_wear,0,,,,0,,2014
Travis Wear,"Wear, Travis",2014,Y,1,204037,travis_wear,0,,,,0,,2017
Clar. Weatherspoon,"Weatherspoon, Clar.",1992,Y,0,221,clar._weatherspoon,0,,,,0,,2004
Nick Weatherspoon,"Weatherspoon, Nick",1973,Y,0,78475,HISTADD_spoon_weatherspoon,0,,,,0,,1979
Kyle Weaver,"Weaver, Kyle",2008,Y,1,201602,kyle_weaver,0,,,,0,,2010
Jeff Webb,"Webb, Jeff",1970,Y,0,78477,HISTADD_jeff_webb,0,,,,0,,1971
Marcus Webb,"Webb, Marcus",1992,Y,0,78478,HISTADD_marcus_webb,0,,,,0,,1992
Spud Webb,"Webb, Spud",1985,Y,0,892,spud_webb,0,,,,0,,1997
James Webb III,"Webb III, James",2017,Y,1,1627821,james_webb iii,0,,,,0,,2017
Chris Webber,"Webber, Chris",1993,Y,0,185,chris_webber,0,,,,0,,2007
Briante Weber,"Weber, Briante",2015,Y,11,1627362,briante_weber,1,MIA,Miami,heat,1610612748,Heat,2017
Forest Weber,"Weber, Forest",1946,Y,0,78479,HISTADD_jake_weber,0,,,,0,,1946
Jeff Webster,"Webster, Jeff",1995,Y,0,1067,jeff_webster,0,,,,0,,1995
Martell Webster,"Webster, Martell",2005,Y,1,101110,martell_webster,0,,,,0,,2014
Marvin Webster,"Webster, Marvin",1976,Y,0,78481,HISTADD_marvin_webster,0,,,,0,,1986
Scott Wedman,"Wedman, Scott",1974,Y,0,78482,HISTADD_scott_wedman,0,,,,0,,1986
Sonny Weems,"Weems, Sonny",2008,Y,1,201603,sonny_weems,0,,,,0,,2015
Dick Wehr,"Wehr, Dick",1948,Y,0,78483,HISTADD_dick_wehr,0,,,,0,,1948
Brant Weidner,"Weidner, Brant",1983,Y,0,78484,HISTADD_brant_weidner,0,,,,0,,1983
Bob Weiss,"Weiss, Bob",1965,Y,0,78485,HISTADD_bob_weiss,0,,,,0,,1976
Rick Weitzman,"Weitzman, Rick",1967,Y,0,78486,HISTADD_rick_weitzman,0,,,,0,,1967
Bonzi Wells,"Wells, Bonzi",1998,Y,0,1719,bonzi_wells,0,,,,0,,2007
Bubba Wells,"Wells, Bubba",1997,Y,0,1528,bubba_wells,0,,,,0,,1997
Owen Wells,"Wells, Owen",1974,Y,0,78488,HISTADD_owen_wells,0,,,,0,,1974
Ralph Wells,"Wells, Ralph",1962,Y,0,78489,HISTADD_ralph_wells,0,,,,0,,1962
Chris Welp,"Welp, Chris",1987,Y,0,1846,chris_welp,0,,,,0,,1989
Jiri Welsch,"Welsch, Jiri",2002,Y,0,2412,jiri_welsch,0,,,,0,,2005
Thomas Welsh,"Welsh, Thomas",2018,Y,1,1629118,thomas_welsh,0,,,,0,,2018
Bill Wennington,"Wennington, Bill",1985,Y,0,82,bill_wennington,0,,,,0,,1999
Matt Wenstrom,"Wenstrom, Matt",1993,Y,0,78492,HISTADD_matt_wenstrom,0,,,,0,,1993
Robert Werdann,"Werdann, Robert",1992,Y,0,438,robert_werdann,0,,,,0,,1996
Ray Wertis,"Wertis, Ray",1946,Y,0,78494,HISTADD_ray_wertis,0,,,,0,,1947
David Wesley,"Wesley, David",1993,Y,0,133,david_wesley,0,,,,0,,2006
Walt Wesley,"Wesley, Walt",1966,Y,0,78495,HISTADD_walt_wesley,0,,,,0,,1975
David West,"West, David",2003,Y,0,2561,david_west,1,SAS,San Antonio,spurs,1610612759,Spurs,2017
Delonte West,"West, Delonte",2004,Y,1,2753,delonte_west,0,,,,0,,2011
Doug West,"West, Doug",1989,Y,0,28,doug_west,0,,,,0,,2000
Jerry West,"West, Jerry",1960,Y,0,78497,HISTADD_jerry_west,0,,,,0,,1973
Mario West,"West, Mario",2007,Y,1,201238,mario_west,0,,,,0,,2010
Mark West,"West, Mark",1983,Y,0,770,mark_west,0,,,,0,,1999
Roland West,"West, Roland",1967,Y,0,78499,HISTADD_roland_west,0,,,,0,,1967
Russell Westbrook,"Westbrook, Russell",2008,Y,0,201566,russell_westbrook,1,OKC,Oklahoma City,thunder,1610612760,Thunder,2018
Paul Westphal,"Westphal, Paul",1972,Y,0,78500,HISTADD_paul_westphal,0,,,,0,,1983
John Wetzel,"Wetzel, John",1967,Y,0,78501,HISTADD_dupp_john_wetzel,0,,,,0,,1975
Robert Whaley,"Whaley, Robert",2005,Y,0,101156,robert_whaley,0,,,,0,,2005
Ennis Whatley,"Whatley, Ennis",1983,Y,0,941,ennis_whatley,0,,,,0,,1996
DeJuan Wheat,"Wheat, DeJuan",1997,Y,0,1545,dejuan_wheat,0,,,,0,,1998
Clinton Wheeler,"Wheeler, Clinton",1987,Y,0,78504,HISTADD_clinton_wheeler,0,,,,0,,1988
Tyson Wheeler,"Wheeler, Tyson",1998,Y,0,1755,tyson_wheeler,0,,,,0,,1998
Lucian Whitaker,"Whitaker, Lucian",1954,Y,0,78506,HISTADD_skippy_whitaker,0,,,,0,,1954
DJ White,"White, DJ",2008,Y,1,201591,dj_white,0,,,,0,,2013
Derrick White,"White, Derrick",2017,Y,1,1628401,derrick_white,0,,,,0,,2018
Eric White,"White, Eric",1987,Y,0,78507,HISTADD_eric_white,0,,,,0,,1988
Herb White,"White, Herb",1970,Y,0,78508,HISTADD_herb_white,0,,,,0,,1970
Hubie White,"White, Hubie",1962,Y,0,78509,HISTADD_hubie_white,0,,,,0,,1963
Jahidi White,"White, Jahidi",1998,Y,0,1751,jahidi_white,0,,,,0,,2004
James White,"White, James",2006,Y,1,200778,james_white,0,,,,0,,2012
Jojo White,"White, Jojo",1969,Y,0,78510,HISTADD_jojo_white,0,,,,0,,1980
Okaro White,"White, Okaro",2016,Y,1,1627855,okaro_white,0,,,,0,,2018
Randy White,"White, Randy",1989,Y,0,1839,randy_white,0,,,,0,,1993
Rodney White,"White, Rodney",2001,Y,0,2206,rodney_white,0,,,,0,,2004
Rory White,"White, Rory",1982,Y,0,78512,HISTADD_rory_white,0,,,,0,,1986
Royce White,"White, Royce",2012,Y,1,203091,royce_white,0,,,,0,,2013
Rudy White,"White, Rudy",1975,Y,0,78513,HISTADD_rudy_white,0,,,,0,,1980
Terrico White,"White, Terrico",2010,Y,11,202358,terrico_white,0,,,,0,,2010
Tony White,"White, Tony",1987,Y,0,78514,HISTADD_tony_white,0,,,,0,,1987
Willie White,"White, Willie",1984,Y,0,78515,HISTADD_willie_white,0,,,,0,,1985
Andrew White III,"White III, Andrew",2017,Y,1,1628510,andrew_white,0,,,,0,,2017
Isaiah Whitehead,"Whitehead, Isaiah",2016,Y,1,1627785,isaiah_whitehead,0,,,,0,,2018
Jerome Whitehead,"Whitehead, Jerome",1978,Y,0,78516,HISTADD_jerome_whitehead,0,,,,0,,1988
Donald Whiteside,"Whiteside, Donald",1996,Y,0,1126,donald_whiteside,0,,,,0,,1997
Hassan Whiteside,"Whiteside, Hassan",2010,Y,1,202355,hassan_whiteside,1,MIA,Miami,heat,1610612748,Heat,2018
Dwayne Whitfield,"Whitfield, Dwayne",1995,Y,0,730,dwayne_whitfield,0,,,,0,,1995
Charles Whitney,"Whitney, Charles",1980,Y,0,78519,HISTADD_hawkeye_whitney,0,,,,0,,1981
Chris Whitney,"Whitney, Chris",1993,Y,0,43,chris_whitney,0,,,,0,,2003
Shayne Whittington,"Whittington, Shayne",2014,Y,11,203963,shayne_whittington,1,IND,Indiana,pacers,1610612754,Pacers,2015
Sidney Wicks,"Wicks, Sidney",1971,Y,0,78520,HISTADD_sidney_wicks,0,,,,0,,1980
Murray Wier,"Wier, Murray",1949,Y,0,78521,HISTADD_murray_wier,0,,,,0,,1949
Bob Wiesenhahn,"Wiesenhahn, Bob",1961,Y,0,78522,HISTADD_bob_wiesenhahn,0,,,,0,,1961
Andrew Wiggins,"Wiggins, Andrew",2014,Y,0,203952,andrew_wiggins,1,MIN,Minnesota,timberwolves,1610612750,Timberwolves,2018
Mitchell Wiggins,"Wiggins, Mitchell",1983,Y,0,78523,HISTADD_mitchell_wiggins,0,,,,0,,1991
Ken Wilburn,"Wilburn, Ken",1967,Y,0,78524,HISTADD_ken_wilburn,0,,,,0,,1968
CJ Wilcox,"Wilcox, CJ",2014,Y,11,203912,cj_wilcox,1,LAC,LA,clippers,1610612746,Clippers,2017
Chris Wilcox,"Wilcox, Chris",2002,Y,0,2404,chris_wilcox,0,,,,0,,2012
D.C. Wilcutt,"Wilcutt, D.C.",1948,Y,0,78525,HISTADD_dc_wilcutt,0,,,,0,,1949
Gene Wiley,"Wiley, Gene",1962,Y,0,78526,HISTADD_gene_wiley,0,,,,0,,1965
Jacob Wiley,"Wiley, Jacob",2017,Y,1,1628451,jacob_wiley,0,,,,0,,2017
Michael Wiley,"Wiley, Michael",1980,Y,0,78527,HISTADD_michael_wiley,0,,,,0,,1981
Morlon Wiley,"Wiley, Morlon",1988,Y,0,78528,HISTADD_morlon_wiley,0,,,,0,,1994
Win Wilfong,"Wilfong, Win",1957,Y,0,78529,HISTADD_win_wilfong,0,,,,0,,1960
Lenny Wilkens,"Wilkens, Lenny",1960,Y,0,78530,HISTADD_lenny_wilkens,0,,,,0,,1974
Bob Wilkerson,"Wilkerson, Bob",1976,Y,0,78531,HISTADD_bobby_wilkerson,0,,,,0,,1982
Jamaal Wilkes,"Wilkes, Jamaal",1974,Y,0,78532,HISTADD_jamaal_wilkes,0,,,,0,,1985
James Wilkes,"Wilkes, James",1980,Y,0,78533,HISTADD_james_wilkes,0,,,,0,,1982
Damien Wilkins,"Wilkins, Damien",2004,Y,1,2863,damien_wilkins,0,,,,0,,2017
Dominique Wilkins,"Wilkins, Dominique",1982,Y,0,1122,dominique_wilkins,0,,,,0,,1998
Eddielee Wilkins,"Wilkins, Eddielee",1984,Y,0,78534,HISTADD_eddie_lee_wilkins,0,,,,0,,1992
Gerald Wilkins,"Wilkins, Gerald",1985,Y,0,786,gerald_wilkins,0,,,,0,,1998
Jeff Wilkins,"Wilkins, Jeff",1980,Y,0,78537,HISTADD_jeff_wilkins,0,,,,0,,1985
Dale Wilkinson,"Wilkinson, Dale",1984,Y,0,78538,HISTADD_dale_wilkinson,0,,,,0,,1984
Mike Wilks,"Wilks, Mike",2002,Y,0,2366,mike_wilks,0,,,,0,,2009
Aaron Williams,"Williams, Aaron",1993,Y,0,1425,aaron_williams,0,,,,0,,2007
Alan Williams,"Williams, Alan",2015,Y,1,1626210,alan_williams,1,PHX,Phoenix,suns,1610612756,Suns,2018
Alvin Williams,"Williams, Alvin",1997,Y,0,1541,alvin_williams,0,,,,0,,2006
Arthur Williams,"Williams, Arthur",1967,Y,0,78539,HISTADD_hambone_williams,0,,,,0,,1973
Bernie Williams,"Williams, Bernie",1969,Y,0,78540,HISTADD_bernie_williams,0,,,,0,,1970
Bob Williams,"Williams, Bob",1955,Y,0,78564,HISTADD_bob_williams,0,,,,0,,1956
Brandon Williams,"Williams, Brandon",1997,Y,0,1585,brandon_williams,0,,,,0,,2002
Buck Williams,"Williams, Buck",1981,Y,0,433,buck_williams,0,,,,0,,1997
C.J. Williams,"Williams, C.J.",2017,Y,1,203710,c.j._williams,0,,,,0,,2018
Chuck Williams,"Williams, Chuck",1976,Y,0,78547,HISTADD_chuck_williams,0,,,,0,,1977
Chuckie Williams,"Williams, Chuckie",1976,Y,0,78541,HISTADD_chuckie_williams,0,,,,0,,1976
Cliff Williams,"Williams, Cliff",1968,Y,0,78543,HISTADD_cliff_williams,0,,,,0,,1968
Corey Williams,"Williams, Corey",1992,Y,1,101258,corey_williams,0,,,,0,,1993
Deron Williams,"Williams, Deron",2005,Y,0,101114,deron_williams,1,DAL,Dallas,mavericks,1610612742,Mavericks,2016
Derrick Williams,"Williams, Derrick",2011,Y,0,202682,derrick_williams,1,NYK,New York,knicks,1610612752,Knicks,2017
Don Williams,"Williams, Don",1979,Y,0,78545,HISTADD_duck_williams,0,,,,0,,1979
Earl Williams,"Williams, Earl",1974,Y,0,78546,HISTADD_twirl_williams,0,,,,0,,1978
Elliot Williams,"Williams, Elliot",2010,Y,11,202343,elliot_williams,0,,,,0,,2015
Eric Williams,"Williams, Eric",1995,Y,1,677,eric_williams,0,,,,0,,2006
Frank Williams,"Williams, Frank",2002,Y,1,2421,frank_williams,0,,,,0,,2004
Freeman Williams,"Williams, Freeman",1978,Y,0,78548,HISTADD_freeman_williams,0,,,,0,,1985
Gus Williams,"Williams, Gus",1975,Y,0,78549,HISTADD_gus_williams,0,,,,0,,1986
Guy Williams,"Williams, Guy",1984,Y,0,78550,HISTADD_guy_williams,0,,,,0,,1985
Herb Williams,"Williams, Herb",1981,Y,0,1006,herb_williams,0,,,,0,,1998
Hot Rod Williams,"Williams, Hot Rod",1986,Y,0,73,hot rod_williams,0,,,,0,,1998
Jason Williams,"Williams, Jason",1998,Y,0,1715,jason_williams,0,,,,0,,2010
Jawad Williams,"Williams, Jawad",2008,Y,1,101214,jawad_williams,0,,,,0,,2010
Jay Williams,"Williams, Jay",2002,Y,1,2398,jay_williams,0,,,,0,,2002
Jayson Williams,"Williams, Jayson",1990,Y,0,420,jayson_williams,0,,,,0,,1998
Jerome Williams,"Williams, Jerome",1996,Y,0,966,jerome_williams,0,,,,0,,2004
John Williams,"Williams, John",1986,Y,0,78554,HISTADD_john_s_williams,0,,,,0,,1994
Johnathan Williams,"Williams, Johnathan",2018,Y,1,1629140,johnathan_williams,0,,,,0,,2018
Jordan Williams,"Williams, Jordan",2011,Y,1,202716,jordan_williams,0,,,,0,,2011
Justin Williams,"Williams, Justin",2006,Y,0,200818,justin_williams,0,,,,0,,2007
Kenny Williams,"Williams, Kenny",1990,Y,0,78555,HISTADD_kenny_williams,0,,,,0,,1993
Kenrich Williams,"Williams, Kenrich",2018,Y,1,1629026,kenrich_williams,0,,,,0,,2018
Kevin Williams,"Williams, Kevin",1983,Y,0,78556,HISTADD_kevin_williams,0,,,,0,,1988
Lorenzo Williams,"Williams, Lorenzo",1992,Y,0,31,lorenzo_williams,0,,,,0,,1999
Lou Williams,"Williams, Lou",2005,Y,1,101150,lou_williams,1,LAL,Los Angeles,lakers,1610612747,Lakers,2018
Marcus Williams,"Williams, Marcus",2006,Y,1,200766,marcus_williams,0,,,,0,,2009
Marcus Williams,"Williams, Marcus",2007,Y,1,201173,marcus_williams,0,,,,0,,2008
Marvin Williams,"Williams, Marvin",2005,Y,0,101107,marvin_williams,1,CHA,Charlotte,hornets,1610612766,Hornets,2018
Micheal Williams,"Williams, Micheal",1988,Y,0,52,micheal_williams,0,,,,0,,1998
Mike Williams,"Williams, Mike",1989,Y,0,78558,HISTADD_mike_williams,0,,,,0,,1989
Milt Williams,"Williams, Milt",1970,Y,0,78560,HISTADD_milt_williams,0,,,,0,,1973
Mo Williams,"Williams, Mo",2003,Y,0,2590,mo_williams,1,CLE,Cleveland,cavaliers,1610612739,Cavaliers,2015
Monty Williams,"Williams, Monty",1994,Y,0,42,monty_williams,0,,,,0,,2002
Nate Williams,"Williams, Nate",1971,Y,0,78561,HISTADD_nate_williams,0,,,,0,,1978
Pete Williams,"Williams, Pete",1985,Y,0,78566,HISTADD_pete_williams,0,,,,0,,1986
Ray Williams,"Williams, Ray",1977,Y,0,78571,HISTADD_ray_williams,0,,,,0,,1986
Reggie Williams,"Williams, Reggie",1987,Y,0,199,reggie_williams,0,,,,0,,1996
Reggie Williams,"Williams, Reggie",2009,Y,1,202130,reggie_williams,0,,,,0,,2016
Rickey Williams,"Williams, Rickey",1982,Y,0,78563,HISTADD_rickey_williams,0,,,,0,,1982
Rob Williams,"Williams, Rob",1982,Y,0,78565,HISTADD_rob_williams,0,,,,0,,1983
Ron Williams,"Williams, Ron",1968,Y,0,78567,HISTADD_fritz_williams,0,,,,0,,1975
Sam Williams,"Williams, Sam",1968,Y,0,78568,HISTADD_sam_williams,0,,,,0,,1969
Samuel Williams,"Williams, Samuel",1981,Y,0,78569,HISTADD_sam_k_williams,0,,,,0,,1984
Scott Williams,"Williams, Scott",1990,Y,0,281,scott_williams,0,,,,0,,2004
Sean Williams,"Williams, Sean",2007,Y,1,201157,sean_williams,0,,,,0,,2011
Shammond Williams,"Williams, Shammond",1998,Y,0,1742,shammond_williams,0,,,,0,,2006
Shawne Williams,"Williams, Shawne",2006,Y,1,200761,shawne_williams,0,,,,0,,2014
Shelden Williams,"Williams, Shelden",2006,Y,0,200749,shelden_williams,0,,,,0,,2011
Sly Williams,"Williams, Sly",1979,Y,0,78570,HISTADD_sly_williams,0,,,,0,,1985
Terrence Williams,"Williams, Terrence",2009,Y,1,201944,terrence_williams,0,,,,0,,2012
Travis Williams,"Williams, Travis",1997,Y,0,1576,travis_williams,0,,,,0,,1998
Troy Williams,"Williams, Troy",2016,Y,1,1627786,troy_williams,0,,,,0,,2018
Walt Williams,"Williams, Walt",1992,Y,0,1005,walt_williams,0,,,,0,,2002
Ward Williams,"Williams, Ward",1948,Y,0,78573,HISTADD_ward_williams,0,,,,0,,1948
Willie Williams,"Williams, Willie",1970,Y,0,78574,HISTADD_willie_williams,0,,,,0,,1970
Robert Williams III,"Williams III, Robert",2018,Y,1,1629057,robert_williams,0,,,,0,,2018
Matt Williams Jr.,"Williams Jr., Matt",2017,Y,1,1628475,matt_williams jr.,0,,,,0,,2017
Corliss Williamson,"Williamson, Corliss",1995,Y,0,722,corliss_williamson,0,,,,0,,2006
John Williamson,"Williamson, John",1976,Y,0,78575,HISTADD_john_williamson,0,,,,0,,1980
Kevin Willis,"Willis, Kevin",1984,Y,0,788,kevin_willis,0,,,,0,,2006
Bill Willoughby,"Willoughby, Bill",1975,Y,0,78577,HISTADD_bill_willoughby,0,,,,0,,1983
Dedric Willoughby,"Willoughby, Dedric",1999,Y,0,2000,dedric_willoughby,0,,,,0,,1999
Bob Wilson,"Wilson, Bob",1951,Y,0,78586,HISTADD_bob_wilson,0,,,,0,,1951
Bobby Wilson,"Wilson, Bobby",1974,Y,0,78585,HISTADD_bobby_wilson,0,,,,0,,1977
D.J. Wilson,"Wilson, D.J.",2017,Y,1,1628391,d.j._wilson,0,,,,0,,2018
George Wilson,"Wilson, George",1964,Y,0,78579,HISTADD_jiff_wilson,0,,,,0,,1970
Isaiah Wilson,"Wilson, Isaiah",1971,Y,0,78580,HISTADD_bunny_wilson,0,,,,0,,1971
Jamil Wilson,"Wilson, Jamil",2017,Y,11,203966,jamil_wilson,0,,,,0,,2017
Mike Wilson,"Wilson, Mike",1983,Y,0,78581,HISTADD_mike_wilson,0,,,,0,,1986
Nikita Wilson,"Wilson, Nikita",1987,Y,0,78582,HISTADD_nikita_wilson,0,,,,0,,1987
Othell Wilson,"Wilson, Othell",1984,Y,0,78578,HISTADD_othell_wilson,0,,,,0,,1986
Rick Wilson,"Wilson, Rick",1978,Y,0,78583,HISTADD_rick_wilson,0,,,,0,,1979
Ricky Wilson,"Wilson, Ricky",1987,Y,0,78584,HISTADD_ricky_wilson,0,,,,0,,1987
Thomas Wilson,"Wilson, Thomas",1979,Y,0,78587,HISTADD_bubba_wilson,0,,,,0,,1979
Trevor Wilson,"Wilson, Trevor",1990,Y,0,1027,trevor_wilson,0,,,,0,,1995
Kyle Wiltjer,"Wiltjer, Kyle",2016,Y,1,1627787,kyle_wiltjer,0,,,,0,,2016
Kennard Winchester,"Winchester, Kennard",1990,Y,0,78589,HISTADD_kennard_winchester,0,,,,0,,1992
Tony Windis,"Windis, Tony",1959,Y,0,78590,HISTADD_tony_windis,0,,,,0,,1959
John Windsor,"Windsor, John",1963,Y,0,78591,HISTADD_john_windsor,0,,,,0,,1963
